cause,sex,age,year,deaths
001-008  I.Infectious and parasitic diseases (1),Males,40,2004,482.40301003344484
001-008  I.Infectious and parasitic diseases (1),Males,40,2003,464.11961845836555
001-008  I.Infectious and parasitic diseases (1),Males,40,2002,440.4717233985527
001-008  I.Infectious and parasitic diseases (1),Males,40,2001,401.5681496174554
001-008  I.Infectious and parasitic diseases (1),Males,40,2000,333.27183673469386
001-008  I.Infectious and parasitic diseases (1),Males,40,1999,328.187268055952
001-008  I.Infectious and parasitic diseases (1),Males,40,1998,261
001-008  I.Infectious and parasitic diseases (1),Males,40,1997,349.1035915701989
001-008  I.Infectious and parasitic diseases (1),Males,40,1996,519.7351274787535
001-008  I.Infectious and parasitic diseases (1),Males,40,1995,438.38681189284665
001-008  I.Infectious and parasitic diseases (1),Males,40,1994,391
001-008  I.Infectious and parasitic diseases (1),Males,40,1993,307.0921368547419
001-008  I.Infectious and parasitic diseases (1),Males,40,1992,279.1661703394878
001-008  I.Infectious and parasitic diseases (1),Males,40,1991,227
001-008  I.Infectious and parasitic diseases (1),Males,40,1990,206
001-008  I.Infectious and parasitic diseases (1),Males,40,1989,116.03529053848494
001-008  I.Infectious and parasitic diseases (1),Males,40,1988,103.03258462511863
001-008  I.Infectious and parasitic diseases (1),Males,40,1987,63
001-008  I.Infectious and parasitic diseases (1),Males,40,1986,65.0228310502283
001-008  I.Infectious and parasitic diseases (1),Males,40,1985,50.03468609087756
001-008  I.Infectious and parasitic diseases (1),Males,40,1984,41
001-008  I.Infectious and parasitic diseases (1),Males,40,1983,67
001-008  I.Infectious and parasitic diseases (1),Males,40,1982,44.016968762051675
001-008  I.Infectious and parasitic diseases (1),Males,40,1981,85
001-008  I.Infectious and parasitic diseases (1),Males,40,1980,77.05326876513317
001-008  I.Infectious and parasitic diseases (1),Males,45,2021,285.3035952063915
001-008  I.Infectious and parasitic diseases (1),Males,45,2020,371.28472755180354
001-008  I.Infectious and parasitic diseases (1),Males,45,2019,89.07095402604305
001-008  I.Infectious and parasitic diseases (1),Males,45,2018,127.13414312120412
001-008  I.Infectious and parasitic diseases (1),Males,45,2017,138.1769684534496
001-008  I.Infectious and parasitic diseases (1),Males,45,2016,143.24937717987046
001-008  I.Infectious and parasitic diseases (1),Males,45,2015,204.4450909090909
001-008  I.Infectious and parasitic diseases (1),Males,45,2014,240.10750279955207
001-008  I.Infectious and parasitic diseases (1),Males,45,2013,264.231884057971
001-008  I.Infectious and parasitic diseases (1),Males,45,2012,290.24457094665826
001-008  I.Infectious and parasitic diseases (1),Males,45,2011,326.068776371308
001-008  I.Infectious and parasitic diseases (1),Males,45,2010,345.20981147374823
001-008  I.Infectious and parasitic diseases (1),Males,45,2009,361.43199042680493
001-008  I.Infectious and parasitic diseases (1),Males,45,2008,345.3930877326244
001-008  I.Infectious and parasitic diseases (1),Males,45,2007,319.376401179941
001-008  I.Infectious and parasitic diseases (1),Males,45,2006,342.27218463987265
001-008  I.Infectious and parasitic diseases (1),Males,45,2005,315.8176916932907
001-008  I.Infectious and parasitic diseases (1),Males,45,2004,287.27831652443757
001-008  I.Infectious and parasitic diseases (1),Males,45,2003,239.0977105478332
001-008  I.Infectious and parasitic diseases (1),Males,45,2002,214.04416013206767
001-008  I.Infectious and parasitic diseases (1),Males,45,2001,188.28484848484848
001-008  I.Infectious and parasitic diseases (1),Males,45,2000,179.07780917191914
001-008  I.Infectious and parasitic diseases (1),Males,45,1999,174.07514575685596
001-008  I.Infectious and parasitic diseases (1),Males,45,1998,173.11510312707918
001-008  I.Infectious and parasitic diseases (1),Males,45,1997,194.12309644670052
001-008  I.Infectious and parasitic diseases (1),Males,45,1996,333.14152146196346
001-008  I.Infectious and parasitic diseases (1),Males,45,1995,315.12928380874206
001-008  I.Infectious and parasitic diseases (1),Males,45,1994,283.23097327076107
001-008  I.Infectious and parasitic diseases (1),Males,45,1993,289.17883663366337
001-008  I.Infectious and parasitic diseases (1),Males,45,1992,188.16444347255631
001-008  I.Infectious and parasitic diseases (1),Males,45,1991,190.0835532102023
001-008  I.Infectious and parasitic diseases (1),Males,45,1990,150
001-008  I.Infectious and parasitic diseases (1),Males,45,1989,108.02493650427154
001-008  I.Infectious and parasitic diseases (1),Males,45,1988,81.01973684210526
001-008  I.Infectious and parasitic diseases (1),Males,45,1987,70.03552397868562
001-008  I.Infectious and parasitic diseases (1),Males,45,1986,57.01389227394589
001-008  I.Infectious and parasitic diseases (1),Males,45,1985,75.0170726155247
001-008  I.Infectious and parasitic diseases (1),Males,45,1984,83.01850613154961
001-008  I.Infectious and parasitic diseases (1),Males,45,1983,96.02046035805627
001-008  I.Infectious and parasitic diseases (1),Males,45,1982,116.04823284823284
001-008  I.Infectious and parasitic diseases (1),Males,45,1981,112.02217382696496
001-008  I.Infectious and parasitic diseases (1),Males,45,1980,117.09332003988035
001-008  I.Infectious and parasitic diseases (1),Males,50,2021,580.0715607649599
001-008  I.Infectious and parasitic diseases (1),Males,50,2020,686.1918225315354
001-008  I.Infectious and parasitic diseases (1),Males,50,2019,182.22070638168864
001-008  I.Infectious and parasitic diseases (1),Males,50,2018,194.2616122265508
001-008  I.Infectious and parasitic diseases (1),Males,50,2017,195.32077164647825
001-008  I.Infectious and parasitic diseases (1),Males,50,2016,234.23901940755874
001-008  I.Infectious and parasitic diseases (1),Males,50,2015,254.18478102720792
001-008  I.Infectious and parasitic diseases (1),Males,50,2014,267.157174392936
001-008  I.Infectious and parasitic diseases (1),Males,50,2013,260.11330621731554
001-008  I.Infectious and parasitic diseases (1),Males,50,2012,261.26367441189205
001-008  I.Infectious and parasitic diseases (1),Males,50,2011,256.2149454240134
001-008  I.Infectious and parasitic diseases (1),Males,50,2010,244.17127614769058
001-008  I.Infectious and parasitic diseases (1),Males,50,2009,212.21466801677997
001-008  I.Infectious and parasitic diseases (1),Males,50,2008,220.21899886234357
001-008  I.Infectious and parasitic diseases (1),Males,50,2007,197.08547873879087
001-008  I.Infectious and parasitic diseases (1),Males,50,2006,198.05744958653707
001-008  I.Infectious and parasitic diseases (1),Males,50,2005,185.13600941038084
001-008  I.Infectious and parasitic diseases (1),Males,50,2004,176.13112799880793
001-008  I.Infectious and parasitic diseases (1),Males,50,2003,171.10279531109109
001-008  I.Infectious and parasitic diseases (1),Males,50,2002,148.04437115874683
001-008  I.Infectious and parasitic diseases (1),Males,50,2001,157.16499024170545
001-008  I.Infectious and parasitic diseases (1),Males,50,2000,158.09451173919544
001-008  I.Infectious and parasitic diseases (1),Males,50,1999,145.06456879916877
001-008  I.Infectious and parasitic diseases (1),Males,50,1998,142.06507791017415
001-008  I.Infectious and parasitic diseases (1),Males,50,1997,169.05195204426684
001-008  I.Infectious and parasitic diseases (1),Males,50,1996,211.16308548461896
001-008  I.Infectious and parasitic diseases (1),Males,50,1995,223.10809500727098
001-008  I.Infectious and parasitic diseases (1),Males,50,1994,197.0984507746127
001-008  I.Infectious and parasitic diseases (1),Males,50,1993,185.06345395300977
001-008  I.Infectious and parasitic diseases (1),Males,50,1992,153.05255925798696
001-008  I.Infectious and parasitic diseases (1),Males,50,1991,162
001-008  I.Infectious and parasitic diseases (1),Males,50,1990,134.0418031508345
001-008  I.Infectious and parasitic diseases (1),Males,50,1989,113
001-008  I.Infectious and parasitic diseases (1),Males,50,1988,115.0648526716481
001-008  I.Infectious and parasitic diseases (1),Males,50,1987,121
001-008  I.Infectious and parasitic diseases (1),Males,50,1986,114.06072712744707
001-008  I.Infectious and parasitic diseases (1),Males,50,1985,131.0503975378302
001-008  I.Infectious and parasitic diseases (1),Males,50,1984,112
001-008  I.Infectious and parasitic diseases (1),Males,50,1983,124.11416546100223
001-008  I.Infectious and parasitic diseases (1),Males,50,1982,140.0910036401456
001-008  I.Infectious and parasitic diseases (1),Males,50,1981,144.03684277855956
001-008  I.Infectious and parasitic diseases (1),Males,50,1980,147.0380582524272
001-008  I.Infectious and parasitic diseases (1),Males,55,2021,955.8117937517804
001-008  I.Infectious and parasitic diseases (1),Males,55,2020,1105.4673882084876
001-008  I.Infectious and parasitic diseases (1),Males,55,2019,187.29058323837148
001-008  I.Infectious and parasitic diseases (1),Males,55,2018,198.1600323297636
001-008  I.Infectious and parasitic diseases (1),Males,55,2017,199.16407296712356
001-008  I.Infectious and parasitic diseases (1),Males,55,2016,200.20770588846193
001-008  I.Infectious and parasitic diseases (1),Males,55,2015,212.1523301170191
001-008  I.Infectious and parasitic diseases (1),Males,55,2014,186.14024127531238
001-008  I.Infectious and parasitic diseases (1),Males,55,2013,185.06030642181898
001-008  I.Infectious and parasitic diseases (1),Males,55,2012,181.09856240470486
001-008  I.Infectious and parasitic diseases (1),Males,55,2011,172.1316566429743
001-008  I.Infectious and parasitic diseases (1),Males,55,2010,148.16228070175438
001-008  I.Infectious and parasitic diseases (1),Males,55,2009,156.08527386028206
001-008  I.Infectious and parasitic diseases (1),Males,55,2008,141.0927224901359
001-008  I.Infectious and parasitic diseases (1),Males,55,2007,172.09126605115145
001-008  I.Infectious and parasitic diseases (1),Males,55,2006,186.07893061744113
001-008  I.Infectious and parasitic diseases (1),Males,55,2005,180.13238075225888
001-008  I.Infectious and parasitic diseases (1),Males,55,2004,158.13566598690565
001-008  I.Infectious and parasitic diseases (1),Males,55,2003,181.05688842325824
001-008  I.Infectious and parasitic diseases (1),Males,55,2002,150.04943425244426
001-008  I.Infectious and parasitic diseases (1),Males,55,2001,139.06169551708834
001-008  I.Infectious and parasitic diseases (1),Males,55,2000,133.13897596656219
001-008  I.Infectious and parasitic diseases (1),Males,55,1999,171.05878982351592
001-008  I.Infectious and parasitic diseases (1),Males,55,1998,142.12375498007967
001-008  I.Infectious and parasitic diseases (1),Males,55,1997,142.03585405883095
001-008  I.Infectious and parasitic diseases (1),Males,55,1996,212.07384186694532
001-008  I.Infectious and parasitic diseases (1),Males,55,1995,204.04557131687702
001-008  I.Infectious and parasitic diseases (1),Males,55,1994,182.0599209833187
001-008  I.Infectious and parasitic diseases (1),Males,55,1993,191.13700174198175
001-008  I.Infectious and parasitic diseases (1),Males,55,1992,205.0196548418025
001-008  I.Infectious and parasitic diseases (1),Males,55,1991,202.0372041624459
001-008  I.Infectious and parasitic diseases (1),Males,55,1990,163.02997976825455
001-008  I.Infectious and parasitic diseases (1),Males,55,1989,175.06251674555685
001-008  I.Infectious and parasitic diseases (1),Males,55,1988,156.02794697241131
001-008  I.Infectious and parasitic diseases (1),Males,55,1987,145.01339739443776
001-008  I.Infectious and parasitic diseases (1),Males,55,1986,150.04076086956522
001-008  I.Infectious and parasitic diseases (1),Males,55,1985,149.04015090272165
001-008  I.Infectious and parasitic diseases (1),Males,55,1984,160.0434821994746
001-008  I.Infectious and parasitic diseases (1),Males,55,1983,150.0414364640884
001-008  I.Infectious and parasitic diseases (1),Males,55,1982,179.0502150738732
001-008  I.Infectious and parasitic diseases (1),Males,55,1981,190.0351201478743
001-008  I.Infectious and parasitic diseases (1),Males,55,1980,208.01912116197832
001-008  I.Infectious and parasitic diseases (1),Males,60,2021,1548.3840429098223
001-008  I.Infectious and parasitic diseases (1),Males,60,2020,1837.4838362068965
001-008  I.Infectious and parasitic diseases (1),Males,60,2019,182.22351857537612
001-008  I.Infectious and parasitic diseases (1),Males,60,2018,158.1937907244155
001-008  I.Infectious and parasitic diseases (1),Males,60,2017,157.12686868686868
001-008  I.Infectious and parasitic diseases (1),Males,60,2016,163.14347443386413
001-008  I.Infectious and parasitic diseases (1),Males,60,2015,201.3273615635179
001-008  I.Infectious and parasitic diseases (1),Males,60,2014,153.07615729218517
001-008  I.Infectious and parasitic diseases (1),Males,60,2013,207.15146341463415
001-008  I.Infectious and parasitic diseases (1),Males,60,2012,178.1133577455819
001-008  I.Infectious and parasitic diseases (1),Males,60,2011,163.15835492227978
001-008  I.Infectious and parasitic diseases (1),Males,60,2010,182.13238503192434
001-008  I.Infectious and parasitic diseases (1),Males,60,2009,165.11779170302214
001-008  I.Infectious and parasitic diseases (1),Males,60,2008,205.0321366985421
001-008  I.Infectious and parasitic diseases (1),Males,60,2007,209.1815955766193
001-008  I.Infectious and parasitic diseases (1),Males,60,2006,197.1784273363524
001-008  I.Infectious and parasitic diseases (1),Males,60,2005,221.12897040433515
001-008  I.Infectious and parasitic diseases (1),Males,60,2004,179.18705913088914
001-008  I.Infectious and parasitic diseases (1),Males,60,2003,172.09067744486424
001-008  I.Infectious and parasitic diseases (1),Males,60,2002,186.1829726345913
001-008  I.Infectious and parasitic diseases (1),Males,60,2001,156.05354384760597
001-008  I.Infectious and parasitic diseases (1),Males,60,2000,165.06806930693068
001-008  I.Infectious and parasitic diseases (1),Males,60,1999,178.17999377722464
001-008  I.Infectious and parasitic diseases (1),Males,60,1998,193.0707011502674
001-008  I.Infectious and parasitic diseases (1),Males,60,1997,188.09404702351176
001-008  I.Infectious and parasitic diseases (1),Males,60,1996,247.11921671378335
001-008  I.Infectious and parasitic diseases (1),Males,60,1995,284.09471086507034
001-008  I.Infectious and parasitic diseases (1),Males,60,1994,255.08554176450855
001-008  I.Infectious and parasitic diseases (1),Males,60,1993,263.0515517804639
001-008  I.Infectious and parasitic diseases (1),Males,60,1992,248.1757279051791
001-008  I.Infectious and parasitic diseases (1),Males,60,1991,212.06856847144059
001-008  I.Infectious and parasitic diseases (1),Males,60,1990,216.08549376607957
