cause,sex,age,year,deaths,pop,mxc
001-008  I.Infectious and parasitic diseases (1),Males,25,2006,31,1926751.316509,1.6089258501801675e-5
001-008  I.Infectious and parasitic diseases (1),Males,25,2005,21.014904187366927,1948088.31412,1.0787449436993252e-5
001-008  I.Infectious and parasitic diseases (1),Males,25,2004,44.056591639871385,1919755.267756,2.2949066675237773e-5
001-008  I.Infectious and parasitic diseases (1),Males,25,2003,55.068664169787766,1893397.880614,2.9084570514006197e-5
001-008  I.Infectious and parasitic diseases (1),Males,25,2002,82.04978749241045,1840134.602391,4.458901396984662e-5
001-008  I.Infectious and parasitic diseases (1),Males,25,2001,60.03731343283582,1780521.7968749998,3.3718943254841095e-5
001-008  I.Infectious and parasitic diseases (1),Males,25,2000,97.16139767054908,1759905.1875,5.520831369817704e-5
001-008  I.Infectious and parasitic diseases (1),Males,25,1999,143.07918050941308,1737606.4375,8.234268555960796e-5
001-008  I.Infectious and parasitic diseases (1),Males,25,1998,188,1717210.4375,1.0947988429053559e-4
001-008  I.Infectious and parasitic diseases (1),Males,25,1997,337.3256038647343,1699776.015625,1.9845297307639748e-4
001-008  I.Infectious and parasitic diseases (1),Males,25,1996,695,1683344.75,4.128684869810536e-4
001-008  I.Infectious and parasitic diseases (1),Males,25,1995,798.8583721764073,1667783.703125,4.7899399105504574e-4
001-008  I.Infectious and parasitic diseases (1),Males,25,1994,814.1338912133891,1657282.28125,4.912463618444838e-4
001-008  I.Infectious and parasitic diseases (1),Males,25,1993,753.2592975206611,1645064.28125,4.578904946792097e-4
001-008  I.Infectious and parasitic diseases (1),Males,25,1992,762.4855049378783,1619309.0625,4.708708933924578e-4
001-008  I.Infectious and parasitic diseases (1),Males,25,1991,692.6511919698871,1585478.828125,4.368719276996098e-4
001-008  I.Infectious and parasitic diseases (1),Males,25,1990,536.3686382393397,1564148.409169,3.4291416025177647e-4
001-008  I.Infectious and parasitic diseases (1),Males,25,1989,433,1542433.932569,2.8072515188953156e-4
001-008  I.Infectious and parasitic diseases (1),Males,25,1988,261,1517277.991595,1.720185763227412e-4
001-008  I.Infectious and parasitic diseases (1),Males,25,1987,130.06268081002892,1497877.306739,8.683133139468271e-5
001-008  I.Infectious and parasitic diseases (1),Males,25,1986,72,1472802.064045,4.888640623048456e-5
001-008  I.Infectious and parasitic diseases (1),Males,25,1985,41.023644752018456,1437579.334881,2.8536612732690896e-5
001-008  I.Infectious and parasitic diseases (1),Males,25,1984,19,1397607.295663,1.3594662863423833e-5
001-008  I.Infectious and parasitic diseases (1),Males,25,1983,27.017186505410567,1356226.435421,1.9920852300024582e-5
001-008  I.Infectious and parasitic diseases (1),Males,25,1982,32.022711142654366,1319617.969548,2.4266652835610364e-5
001-008  I.Infectious and parasitic diseases (1),Males,25,1981,27.038028169014083,1289446.76787,2.0968704441888224e-5
001-008  I.Infectious and parasitic diseases (1),Males,30,2021,50,1364152.333486,3.665279805828455e-5
001-008  I.Infectious and parasitic diseases (1),Males,30,2020,46.0543093270366,1380722.047497,3.335523569752851e-5
001-008  I.Infectious and parasitic diseases (1),Males,30,2019,12.016172506738544,1390590.298372,8.641058779718359e-6
001-008  I.Infectious and parasitic diseases (1),Males,30,2018,14.01811125485123,1404590.870874,9.9802095724348e-6
001-008  I.Infectious and parasitic diseases (1),Males,30,2017,13,1445368.813294,8.994244154454225e-6
001-008  I.Infectious and parasitic diseases (1),Males,30,2016,27.03206650831354,1512846.22204,1.7868350473759395e-5
001-008  I.Infectious and parasitic diseases (1),Males,30,2015,12.014598540145986,1596216.149383,7.526924561432421e-6
001-008  I.Infectious and parasitic diseases (1),Males,30,2014,26.114035087719294,1692920.4904399998,1.5425435060409782e-5
001-008  I.Infectious and parasitic diseases (1),Males,30,2013,27.0279792746114,1807530.981828,1.4952982574759161e-5
001-008  I.Infectious and parasitic diseases (1),Males,30,2012,34.0304114490161,1928870.03303,1.76426668807534e-5
001-008  I.Infectious and parasitic diseases (1),Males,30,2011,39.16511430990686,2023828.007161,1.9351997388773753e-5
001-008  I.Infectious and parasitic diseases (1),Males,30,2010,49.03855232100708,2092404.742414,2.3436456306456024e-5
001-008  I.Infectious and parasitic diseases (1),Males,30,2009,56,2138702.60656,2.6184098634486302e-5
001-008  I.Infectious and parasitic diseases (1),Males,30,2008,64,2144991.312781,2.9836950676048863e-5
001-008  I.Infectious and parasitic diseases (1),Males,30,2007,95.17592592592592,2098620.2840879997,4.5351665876653173e-5
001-008  I.Infectious and parasitic diseases (1),Males,30,2006,99.0578947368421,2031098.787563,4.877059419433559e-5
001-008  I.Infectious and parasitic diseases (1),Males,30,2005,149.24019344438474,1973019.613074,7.564050172408871e-5
001-008  I.Infectious and parasitic diseases (1),Males,30,2004,159.084350132626,1890678.348666,8.414141424154492e-5
001-008  I.Infectious and parasitic diseases (1),Males,30,2003,201.09361900326036,1829016.826588,1.0994629249988756e-4
001-008  I.Infectious and parasitic diseases (1),Males,30,2002,221.5269432522651,1766067.658925,1.2543513955015056e-4
001-008  I.Infectious and parasitic diseases (1),Males,30,2001,280.38443935926773,1710774.578125,1.6389326971795877e-4
001-008  I.Infectious and parasitic diseases (1),Males,30,2000,333.76166514181153,1695289.9375,1.9687586044072272e-4
001-008  I.Infectious and parasitic diseases (1),Males,30,1999,393.32942162615257,1684723.953125,2.334681719794893e-4
001-008  I.Infectious and parasitic diseases (1),Males,30,1998,490,1672175.8125,2.93031388408508e-4
001-008  I.Infectious and parasitic diseases (1),Males,30,1997,820,1646170.046875,4.981259387853907e-4
001-008  I.Infectious and parasitic diseases (1),Males,30,1996,1622.2919766206164,1612580.75,0.0010060221645462508
001-008  I.Infectious and parasitic diseases (1),Males,30,1995,1758.4527427246974,1581461.75,0.0011119160755704003
001-008  I.Infectious and parasitic diseases (1),Males,30,1994,1470.4045129334067,1546823.8749999998,9.505959512898047e-4
001-008  I.Infectious and parasitic diseases (1),Males,30,1993,1206.3541850220265,1510414.609375,7.986907551968186e-4
001-008  I.Infectious and parasitic diseases (1),Males,30,1992,1016.3040095751048,1482366.8125,6.855954956662285e-4
001-008  I.Infectious and parasitic diseases (1),Males,30,1991,782.0229207596594,1451582.78125,5.387380801570523e-4
001-008  I.Infectious and parasitic diseases (1),Males,30,1990,550.2034776174621,1415845.745281,3.886041113244751e-4
001-008  I.Infectious and parasitic diseases (1),Males,30,1989,341.2829875518672,1376932.198913,2.47857510937204e-4
001-008  I.Infectious and parasitic diseases (1),Males,30,1988,181.08643744030564,1339069.2601460002,1.3523306286678674e-4
001-008  I.Infectious and parasitic diseases (1),Males,30,1987,115,1306414.179423,8.802721358305504e-5
001-008  I.Infectious and parasitic diseases (1),Males,30,1986,51,1278495.870695,3.9890625514712075e-5
001-008  I.Infectious and parasitic diseases (1),Males,30,1985,30.038240917782023,1254555.9220959998,2.394332559332773e-5
001-008  I.Infectious and parasitic diseases (1),Males,30,1984,27.017341040462423,1242125.131209,2.1750901226968643e-5
001-008  I.Infectious and parasitic diseases (1),Males,30,1983,30.0382897255903,1245546.905489,2.4116546388750658e-5
001-008  I.Infectious and parasitic diseases (1),Males,30,1982,37.02508474576271,1244812.065655,2.974351371367911e-5
001-008  I.Infectious and parasitic diseases (1),Males,30,1981,36.04648160103292,1234947.125844,2.9188684152285204e-5
001-008  I.Infectious and parasitic diseases (1),Males,35,2021,67.16570486397362,1553261.746113,4.3241717007487097e-5
001-008  I.Infectious and parasitic diseases (1),Males,35,2020,99.39759036144578,1622981.8288880002,6.124380975327917e-5
001-008  I.Infectious and parasitic diseases (1),Males,35,2019,22.0718954248366,1686116.216498,1.3090376101523475e-5
001-008  I.Infectious and parasitic diseases (1),Males,35,2018,24.03791469194313,1753869.866237,1.3705643249072671e-5
001-008  I.Infectious and parasitic diseases (1),Males,35,2017,18,1833912.705749,9.815080043653717e-6
001-008  I.Infectious and parasitic diseases (1),Males,35,2016,41.093607305936075,1913107.062342,2.148003533875926e-5
001-008  I.Infectious and parasitic diseases (1),Males,35,2015,35.04847645429363,1981236.434211,1.7690203879301864e-5
001-008  I.Infectious and parasitic diseases (1),Males,35,2014,50.03765060240964,2036663.17738,2.4568446642600457e-5
001-008  I.Infectious and parasitic diseases (1),Males,35,2013,57.07640750670241,2077393.677402,2.7475007807900177e-5
001-008  I.Infectious and parasitic diseases (1),Males,35,2012,70.08191925102399,2101565.640107,3.334748052288094e-5
001-008  I.Infectious and parasitic diseases (1),Males,35,2011,87.04898648648648,2100191.043536,4.1448127661722577e-05
001-008  I.Infectious and parasitic diseases (1),Males,35,2010,113.06036324786324,2078650.79873,5.439122497965512e-5
001-008  I.Infectious and parasitic diseases (1),Males,35,2009,156.0773042616452,2052034.823244,7.605977369083205e-5
001-008  I.Infectious and parasitic diseases (1),Males,35,2008,211.3791554357592,2017863.286034,1.0475395280678969e-4
001-008  I.Infectious and parasitic diseases (1),Males,35,2007,260.1089689857502,1964254.097974,1.32421242879949e-4
001-008  I.Infectious and parasitic diseases (1),Males,35,2006,235.380105135463,1903169.613467,1.236779441358732e-4
001-008  I.Infectious and parasitic diseases (1),Males,35,2005,340.38432554634517,1855573.329821,1.8343889733486347e-4
001-008  I.Infectious and parasitic diseases (1),Males,35,2004,410.4347826086956,1801366.735946,2.2784632047352256e-4
001-008  I.Infectious and parasitic diseases (1),Males,35,2003,413.44989106753815,1759239.325121,2.3501628525675504e-4
001-008  I.Infectious and parasitic diseases (1),Males,35,2002,449.3185526782547,1702503.055605,2.6391644420196666e-4
001-008  I.Infectious and parasitic diseases (1),Males,35,2001,479.4901091405184,1642653.671875,2.918996970269494e-4
001-008  I.Infectious and parasitic diseases (1),Males,35,2000,503.1714383094751,1610610.5,3.124103799829165e-4
001-008  I.Infectious and parasitic diseases (1),Males,35,1999,526.7195622435021,1574612.9375,3.345073253873872e-4
001-008  I.Infectious and parasitic diseases (1),Males,35,1998,474,1536770.34375,3.0843905982943e-4
001-008  I.Infectious and parasitic diseases (1),Males,35,1997,711.4578235672891,1506986.609375,4.721062676611012e-4
001-008  I.Infectious and parasitic diseases (1),Males,35,1996,1230.341571785615,1475038.5,8.341081075413389e-4
001-008  I.Infectious and parasitic diseases (1),Males,35,1995,1104.3203714451538,1432164.96875,7.710846135337394e-4
001-008  I.Infectious and parasitic diseases (1),Males,35,1994,814.7718078381795,1383023.78125,5.891234980079482e-4
001-008  I.Infectious and parasitic diseases (1),Males,35,1993,682,1336938.765625,5.101205960477738e-4
001-008  I.Infectious and parasitic diseases (1),Males,35,1992,514.3651865008881,1298848.875,3.9601619280063517e-4
001-008  I.Infectious and parasitic diseases (1),Males,35,1991,364.1345656192237,1266213.703125,2.875774955843109e-4
001-008  I.Infectious and parasitic diseases (1),Males,35,1990,252,1241609.196721,2.0296241415214528e-4
001-008  I.Infectious and parasitic diseases (1),Males,35,1989,185,1230048.782809,1.5040053905628433e-4
001-008  I.Infectious and parasitic diseases (1),Males,35,1988,151.1274799493457,1233402.249739,1.2252894786054245e-4
001-008  I.Infectious and parasitic diseases (1),Males,35,1987,89.03917253521126,1231827.52778,7.22821746772275e-5
001-008  I.Infectious and parasitic diseases (1),Males,35,1986,53,1221610.233169,4.338536020815068e-5
001-008  I.Infectious and parasitic diseases (1),Males,35,1985,53.02450300508553,1222221.556664,4.338370790138375e-5
001-008  I.Infectious and parasitic diseases (1),Males,35,1984,49,1222156.373828,4.009306914345481e-5
001-008  I.Infectious and parasitic diseases (1),Males,35,1983,54.026328620185275,1204886.185109,4.483936266170882e-5
001-008  I.Infectious and parasitic diseases (1),Males,35,1982,44,1174494.306652,3.7462931706689916e-5
001-008  I.Infectious and parasitic diseases (1),Males,35,1981,56.0287326834274,1138082.73871,4.9230807899727174e-5
001-008  I.Infectious and parasitic diseases (1),Males,40,2021,170.15447523852794,1913106.085117,8.894147405742102e-5
001-008  I.Infectious and parasitic diseases (1),Males,40,2020,165.0726232394366,1971621.232175,8.372430796828874e-5
001-008  I.Infectious and parasitic diseases (1),Males,40,2019,53,2003466.819805,2.6454144124612236e-5
001-008  I.Infectious and parasitic diseases (1),Males,40,2018,51.06888788833859,2012906.521149,2.53707200765526e-5
001-008  I.Infectious and parasitic diseases (1),Males,40,2017,68.03065825067628,2012848.372697,3.379820316993005e-5
001-008  I.Infectious and parasitic diseases (1),Males,40,2016,71.15495416848538,2005601.922916,3.547810428154717e-5
001-008  I.Infectious and parasitic diseases (1),Males,40,2015,112.19186295503212,1990337.880992,5.636824984666162e-5
001-008  I.Infectious and parasitic diseases (1),Males,40,2014,115.18668831168831,1975352.046655,5.8311979632563164e-5
001-008  I.Infectious and parasitic diseases (1),Males,40,2013,133.1051799130091,1968433.77378,6.761984156439569e-5
001-008  I.Infectious and parasitic diseases (1),Males,40,2012,171.48270995059983,1967835.245199,8.714281867294149e-5
001-008  I.Infectious and parasitic diseases (1),Males,40,2011,215.22066370167636,1956378.452514,1.1000972916314422e-4
001-008  I.Infectious and parasitic diseases (1),Males,40,2010,256.16436597110754,1934771.891019,1.3240029336801645e-4
001-008  I.Infectious and parasitic diseases (1),Males,40,2009,293.18103181958605,1917456.033279,1.529010453075284e-4
001-008  I.Infectious and parasitic diseases (1),Males,40,2008,371.42063492063494,1891564.384595,1.9635632704099537e-4
001-008  I.Infectious and parasitic diseases (1),Males,40,2007,461.24307935670976,1836026.764801,2.512180585813531e-4
001-008  I.Infectious and parasitic diseases (1),Males,40,2006,410,1772159.006436,2.3135621493951242e-4
001-008  I.Infectious and parasitic diseases (1),Males,40,2005,440,1720050.59344,2.558064289958041e-4
001-008  I.Infectious and parasitic diseases (1),Males,40,2004,482.4030100334448,1657197.8575770005,2.910956032363989e-4
001-008  I.Infectious and parasitic diseases (1),Males,40,2003,464.1196184583655,1600379.524649,2.9000597127744283e-4
001-008  I.Infectious and parasitic diseases (1),Males,40,2002,440.4717233985527,1549759.8338839998,2.842193440351624e-4
001-008  I.Infectious and parasitic diseases (1),Males,40,2001,401.5681496174554,1498984.71875,2.67893424525583e-4
001-008  I.Infectious and parasitic diseases (1),Males,40,2000,333.27183673469386,1453816.125,2.2923933157963417e-4
001-008  I.Infectious and parasitic diseases (1),Males,40,1999,328.187268055952,1402383.953125,2.3402098071974973e-4
001-008  I.Infectious and parasitic diseases (1),Males,40,1998,261,1354211.90625,1.927320228063458e-4
001-008  I.Infectious and parasitic diseases (1),Males,40,1997,349.1035915701989,1314288.53125,2.6562172861553597e-4
001-008  I.Infectious and parasitic diseases (1),Males,40,1996,519.7351274787535,1279758.75,4.0611961237127975e-4
001-008  I.Infectious and parasitic diseases (1),Males,40,1995,438.38681189284665,1249145.640625,3.509493189869384e-4
001-008  I.Infectious and parasitic diseases (1),Males,40,1994,391,1230905.5,3.1765232993109544e-4
001-008  I.Infectious and parasitic diseases (1),Males,40,1993,307.0921368547419,1228311.28125,2.500116554675191e-4
001-008  I.Infectious and parasitic diseases (1),Males,40,1992,279.1661703394878,1220819.0625,2.2867120846541318e-4
